Profile ID,Advocacy,Advocacy Description,Product/Service,Product/Service Description,Organizational Optimization,Organizational Optimization Description,Research,Research Description,Other,Use - Other Description
1216,TRUE,use of open data in various projects -  e.g. RadiografÃ_a del Congreso,FALSE,,FALSE,,FALSE,,FALSE,
h6Kyt0Echc,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1217,FALSE,,FALSE,Uses open data to provide transparent government information through internet and allow citizens to supervise the government in an easy way.,FALSE,,FALSE,,FALSE,
F9UVzHMxmu,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1219,FALSE,,TRUE,publish patterns and trends on assignment transfer related to patent transactions,FALSE,,FALSE,,FALSE,
k0NnsdSEUm,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
HmPmVfzgVN,FALSE,,TRUE,Using data (eg thesauri) for tools such as the climate tagger that supports tagging of unstructured content,FALSE,,FALSE,,FALSE,
lSwflswvC7,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
5J0r4wnDg9,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
bGMIysDbhE,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
JtBrraL7iL,TRUE,"Uses open government data in Tanzania for various projects. The ""Kijana Wajibika"" initiative builds a sustainable presence of youth led networks on the ground -  motivated and equipped with the technical skills to drive citizen demand for greater accountability.",FALSE,,FALSE,,FALSE,,FALSE,
WycyKB0n0x,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
e3xqNXKivc,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
h2qJFONr3J,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
wMp92SmxAf,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
pCW4cdxcZs,TRUE,Organizes hack days which use various open datasets.,FALSE,,FALSE,,FALSE,,FALSE,
7yt8QADxBw,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
phfuucIZMI,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1220,FALSE,,FALSE,,TRUE,Ridescout helps users find more efficient routes through providing them with information about traffic and congestion on the roads.,FALSE,,FALSE,
CrwY1LdDKf,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1222,FALSE,,FALSE,"Uses open data to aggregate and distribute real time transit arrivals, schedules and service alerts for display on any type of screen.",FALSE,,FALSE,,FALSE,
POxJER8ReR,TRUE,Provides expert advice about knowledge of law and public policy -  and advocates for the use of open data.,FALSE,,FALSE,,FALSE,,FALSE,
6pVxdMIKZA,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1223,FALSE,,FALSE,,TRUE,Adds information on close-by public transport routes to a service to find and consult information on indoor soccer fields.,FALSE,,FALSE,
1224,FALSE,,FALSE,,TRUE,Creator of Ready2Help - uses satellite images to compare surface before and after a major disaster such as an earthquake,FALSE,,FALSE,
1225,FALSE,,FALSE,Uses open data to provide real estate information for people who want to rent and buy houses. ,FALSE,,FALSE,,FALSE,
1226,FALSE,,FALSE,,TRUE,financial and economic news,FALSE,,FALSE,
1228,TRUE,court decisions are published in a searchable format online by category -  judge -  law -  and more.,FALSE,,FALSE,,FALSE,,FALSE,
1229,FALSE,,FALSE,,TRUE,Analysis of data from Official Single Register of Legal Entities -  daily monitoring of changes in registration data.,FALSE,,FALSE,
oyp5arP48V,TRUE,Promotes open data; Provides 'learning journey' about Edinburgh Festival's open data initiative.,FALSE,,FALSE,,FALSE,,FALSE,
KdM7He6EUq,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
ArDCeOALkl,FALSE,,FALSE,,FALSE,,TRUE,Created ratings of livable cities in Russia using urban open data.,FALSE,
F0egPAwVgJ,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
xELz7zdmQr,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
1237,FALSE,"",FALSE,"Develp an app which allows users, especially young people who consider post-secondary education, to view the average rent and tuition based on institution and program of study at a glance.",FALSE,,FALSE,,FALSE,
1249,FALSE,,FALSE,,FALSE,,TRUE,uses open data of drug interactions in information production system.,FALSE,
Og90C1e4rj,FALSE,,TRUE,Contains financial reports from millions of companies,FALSE,,FALSE,,FALSE,
k7Izwkk9UF,FALSE,,TRUE,Created several mobile apps for government services (healthcare -  city issues -  government legal services for business -  tourism).,FALSE,,FALSE,,FALSE,
tzxXHndpfR,FALSE,,FALSE,,TRUE,Market research,TRUE,,FALSE,
0oGVaCP0eg,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
iObGdDw3RR,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
Py0YyHW9rw,TRUE,Sandbagâ€™s maps use open data from the European Commissionâ€™s Community Installation Transaction Log and the United Nations offset registry.,FALSE,,FALSE,,FALSE,,FALSE,
1230,FALSE,,FALSE,,TRUE,Sanoma News uses open data in various investigations -  and is a partner in the CitySDK project,FALSE,,FALSE,
1231,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
0uV83iyjt8,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1232,FALSE,,TRUE,provides microgrid and CHP project development and design.,TRUE,the ESCO division provides modernization -  measurement and verification -  and efficiency improvements to existing EPA Combined Heat and Power (CHP) installations,FALSE,,FALSE,
zSwwUnIV5U,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
1233,FALSE,,FALSE,,TRUE,rating site pulls from open data to populate trucking company profiles (e.g. DOT number),FALSE,,FALSE,
ZjZHSI8cyj,TRUE,Has built a world wide community of data scientists who are using open data to create value.,FALSE,,FALSE,,FALSE,,FALSE,
RGqn3sngPP,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1235,TRUE,"Make communities better through transparency, collaboration, and cooperation.",FALSE,"Uses open data to create a communications platform for citizens to report non-emergency issues, and for governments to track, manage, and reply.",FALSE,,FALSE,,FALSE,
KhExuTkdXI,FALSE,,TRUE,Building Knowledge Graphs on top of open Vocabularies as e.g. EuroVoc -  AgroVoc -  Gemet et al...,FALSE,,FALSE,,FALSE,
8k7szZc0un,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1236,TRUE,"Uses open data to create a U.S. criminal justice system by promoting reforms in sentencing policy, addressing unjust racial disparities and practices, and advocating for alternatives to incarceration.",FALSE,,FALSE,,FALSE,,FALSE,
q9c4AaEpRA,FALSE,,TRUE,Archive real-time public data into a database that allows users to export  machine-readable data,FALSE,,FALSE,,FALSE,
1239,FALSE,,TRUE,Shimba Technologies -  in partnership with Nokia -  developed MedAfrica - a Medical Services Content Platform focusing on delivering basic information about health and medicine to phones and enabling people to use that information on their own. The app provides important health information including first aid -  a list of all registered doctors categorized by specialty -  a list of all hospitals including maps to their locations -  diet tips and alerts.,FALSE,,FALSE,,FALSE,
nDETnzkRPr,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
nYev0u6u73,TRUE,Promotes and support the use of open data.,FALSE,,FALSE,,FALSE,,FALSE,
1240,FALSE,,FALSE,"Uses open data to build an intelligent, tax-efficient, diversified portfolio for clients to make proper investment decisions.",FALSE,,FALSE,,FALSE,
yAiVzePr11,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1241,FALSE,,FALSE,"Uses open data to develop a student loan comparison tool for borrowers to choose loan options by lender, APR, monthly payment.",FALSE,,FALSE,,FALSE,
1242,TRUE,user parliament data in Malaysian BillWatcher http,FALSE,,FALSE,,FALSE,,FALSE,
1243,FALSE,,TRUE,"Titled ""Game My Village"" this game boosts citizen engagement and government transparency by inviting citizens to develop a village using real data. The initiative will be piloted in a total of four villages and so far -  the platform has been created and a pilot tested in the village of Bojenegoro with support of local government officials. Ultimately -  by involving citizens in local planning and budgeting - and making them part of the design process - the project aims to secure greater citizen engagement and government responsiveness.",FALSE,,FALSE,,FALSE,
1243,FALSE,,FALSE,,TRUE,The company uses disaster mapping data from National Science and Technology Center for Disaster Reduction -  and geographic data from the Ministry of the Interior in the development of its services,FALSE,,FALSE,
5nSFcoFMQl,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
kRg1ptvhFO,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
r1bPNzMfhW,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
7fWZzTiRSz,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1245,FALSE,,TRUE,uses open data to provide earthquake monitoring,FALSE,,FALSE,,FALSE,
1246,FALSE,,FALSE,,TRUE,open data is used to improve measuring -  predicting and limiting climate risk to agriculture.,FALSE,,FALSE,
whNzFbkEvt,TRUE,Provides infrastructure for analyzing open data; Promotes open data through events.,FALSE,,FALSE,,FALSE,,FALSE,
cBY4N0Yh9J,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1247,FALSE,,FALSE,"Uses open data to provide digital services and tools to help governments and other social impact organizations achieve their missions, and empower communities by better using technology and data.",FALSE,,FALSE,,FALSE,
lNjUnne8bb,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
LFrFToHZwp,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
JvQDKcicYO,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1248,TRUE,To support the services of a smart city.,FALSE,Uses open data to develop new apps by users of various types including experimental advanced research on IoT technologies and realistic assessment of usersâ€™ acceptability tests.,FALSE,,FALSE,,FALSE,
CFnu1CCzqd,FALSE,,FALSE,"Uses open data to create applications on mobile devices to provide various information including GPS, social networks, web services, payments.",FALSE,,FALSE,,FALSE,
zex6L9E7Io,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
lOvkZ9xXPc,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1250,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
gPtxsvNArC,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
X4LtHCdZyT,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
A25zZyatiC,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1252,FALSE,,FALSE,,TRUE,Social Progress Index uses open data from various countries around the world,FALSE,,FALSE,
1253,TRUE,Uses open data to promote the communication among social communities for social justice and community inclusion.,FALSE,,FALSE,,FALSE,,FALSE,
1251,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
vRrpu5VhYy,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
juMOMnyrrR,TRUE,"Advocates for open and ICT data for transparency and accountability, open culture and open educational resources, and creating knowledge societies",FALSE,"A website that fosters an environment of open exchange of information, knowledge, methods and experiences in the use of ICT for social empowerment that promotes community building and strengthening individuals and organizations",FALSE,,FALSE,,FALSE,
1254,FALSE,,FALSE,"Uses open data to provide cloud-based solutions called Software as a Service (SaaS), to deliver data-driven innovation and cost-savings to public sector leaders and constitutes around the world. ",FALSE,,FALSE,,FALSE,
1255,FALSE,,FALSE,"Uses open data to provide ""Native App"" and ""Hybrid App"" services to clients, with which client companies can create innovative mobile application products.",FALSE,,FALSE,,FALSE,
uL2PMHp6wW,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
CDA89Pzn3E,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1256,FALSE,,FALSE,"Uses open data to create a commercial-grade online shade analysis tool called ""Surveyor"" and a free service called ""Generator"" to enable solar companies to amplify their lead generation efforts.",FALSE,,FALSE,,FALSE,
1257,FALSE,,FALSE,"Uses open data to provide the ""SolarList"" online assessment service and software products to educate customers about solar energy and help them get the best deal from solar companies.",FALSE,,FALSE,,FALSE,
1258,FALSE,,TRUE,app helps companies install solar at a lower cost,FALSE,,FALSE,,FALSE,
lIYeQvcGlO,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
XqJzCe5uw4,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1259,FALSE,,FALSE,,TRUE,Combines real estate data with transportation data to help choose the best location to live in terms of travel time to important places -  like schools,FALSE,,FALSE,
wLe1qUuYQ3,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
iaGbu3QIX0,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1260,TRUE,BrokenLifts app uses publishes all out-of-order elevators at public transit stations in the metropolitan region of Berlin.,FALSE,,FALSE,,FALSE,,FALSE,
1261,FALSE,,FALSE,"The SpaceCurve platform analyzes streaming data from the Internet of Things, Industrial Internet, social media, mobile, weather to allow organizations to continuously create value from data.",FALSE,,FALSE,,FALSE,
1262,FALSE,,FALSE,"Uses open data to provide company clients with UI/UX and design services, marketing strategies and software products, to help companies reach their market positions.",FALSE,,FALSE,,FALSE,
1263,FALSE,,FALSE,,TRUE,uses open data to provide a macro perspective in field based sectors such as urban planning -  geological services -  and transport.,FALSE,,FALSE,
1264,TRUE,"Uses open data to create a community platform for Italian citizens to visit and reuse the public information. The open data is collected by the Italian citizens including government officials, journalists, business leaders, etc. ",FALSE, ,FALSE,,FALSE,,FALSE,
Et0FY7SX7T,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1265,FALSE,,FALSE,,TRUE,uses open geographical data and satellite data to provide geospatial visualization services.,FALSE,,FALSE,
fRaKHUyJ24,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
kK2uLBA2lP,FALSE,,FALSE,,FALSE,,TRUE,"Uses ope data to conduct research for the prosperity of Mexico. The research areas include infrastructure development, public policy making, business investment. ",FALSE,
1tImViUgFu,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
z2P0oAXz65,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1268,FALSE,,FALSE,Splunk offers the platform for operational intelligence. It looks into machine data and cloud based service to seek insights that can help companies be more productive and competitive.,FALSE,,FALSE,,FALSE,
fK3rPyKtzP,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
3rTwm2Nbb7,TRUE,Advocate for open -  equal -  and fair access to crime data.,TRUE,,FALSE,,TRUE,,FALSE,
ZBaslgWsAO,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
rqBdC3fv8k,FALSE,,TRUE,Services medications; Uses open data on medicines (pharmacies -  prices -  instructions),FALSE,,FALSE,,FALSE,
Z9Sw0HYepB,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
p5ke9bBkQ5,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
WEdNBMIMGR,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
EQDmbJiwwS,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1270,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
bRolcn466M,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
1271,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
upPxsA73X7,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
Wqy2OYY0hp,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1272,FALSE,,FALSE,,TRUE,StickerRide uses GPS data in its app to track mileage to calculate the amount that drivers earn from advertising,FALSE,,FALSE,
twHglpwcvW,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
HDEv63g0GV,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
0F1larVx2a,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1273,FALSE,,FALSE,"Uses open data to offer weather information such as wind and pressure, to share hurricane tracking with colleagues.",FALSE,,FALSE,,FALSE,
0gR3prHUky,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
ESBEG3fAb8,FALSE,,FALSE,,TRUE,Our product -  AmpliFund -  will allow those receiving and distributing grant funding to manage every stage of the grant lifecycle -  from pre-award research -  planning -  and distributing to post-award performance and reporting. The result of this centralized -  systematic approach is a significant improvement in grant funding efficacy â€“ for both the grantor and grantee â€“ that stems from enhanced management -  allocation -  and transparency.,FALSE,,FALSE,
TAa1keVASW,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
CQvqKmluRJ,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1274,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1275,FALSE,,TRUE,SVA -  in partnership with the VA and the National Student Clearinghouse -  launched the Million Records Project. The research initiative provides near real-time data that policymakers -  service providers -  institutions of higher learning -  and the general public can act on to support student veterans.,FALSE,,FALSE,,FALSE,
OOQGYSxzzt,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1276,FALSE,,FALSE,Uses open data to create a digital education system which incorporates advanced searching engine databases to track operation in the university.  ,FALSE,,FALSE,,FALSE,
1277,FALSE,,TRUE,NY Prostitution Dashboard dashboard that looks at disparity in prostitution-related offenses and gender disparity in sentence severity -,FALSE,,FALSE,,FALSE,
1278,FALSE,,TRUE,SumoBrain makes all patents readily searchable,FALSE,,FALSE,,FALSE,
1279,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,
1280,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1281,FALSE,,TRUE,uses open data on businesses,FALSE,,FALSE,,FALSE,
WaEeTKek9n,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
1282,FALSE,,FALSE,,TRUE,It uses open on Healthcare (doctors -  pricing -  surgery result -  mortality rate etc) and Insurance (claims data) to maintain the database of all the medical reports -  providing credible -  relevant -  and precise cost and quality information.,FALSE,,FALSE,
ARMFh1LRxO,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
e5Q0Hcpcxs,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1283,FALSE,,FALSE,,FALSE,,TRUE,"Uses open data to provide consultancy and recommendations through research in sustainable environment, anti-corruption and democracy and gender issues.",FALSE,
uOJgZ7vgVv,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1284,FALSE,,FALSE,,TRUE,Syecomp Ltd undertakes GIS data conversions and prepares electronic maps.,FALSE,,FALSE,
tN8NHOJH6R,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1285,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
B5ieKmORLN,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
QBCNTLYlvk,TRUE,Advocacy to promote information democracy and citizen-based governance.,FALSE,,FALSE,,FALSE,,FALSE,
DydBui4NMl,FALSE,,FALSE,"Uses open data to provide consultancy focused on addressing operational, tactical and strategic productivity problems faced by organizations from the analytical sound perspective.",FALSE,,FALSE,,FALSE,
B8XrwVoP38,FALSE,,FALSE,Uses open data to help clients develop their business plan by using a graph tool to visualize the potential customer growth in a particular market.  ,FALSE,,FALSE,,FALSE,
MPDrUXtx6t,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
coPuNmluYI,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1286,FALSE,,FALSE,"Uses tagged financial statements to standardize and validate financial data, and offer higher quality data at lower prices for clients such as corporates, business schools, etc.",FALSE,,FALSE,,FALSE,
1287,FALSE,,FALSE,,TRUE,,TRUE,,FALSE,
Yf39waQ5G0,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1288,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
JKHKDlmvCZ,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
ahNzXw6ABL,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
kYFXUEu9j2,FALSE,,TRUE,Uses open data such as finance data for public accountability -  and housing data for Open Housing,FALSE,,FALSE,,FALSE,
1289,TRUE,development of Berlin as an European city for open data.,FALSE,,FALSE,,FALSE,,FALSE,
ylY8DsQl5i,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
cwssxixQQA,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1290,FALSE,,TRUE,Telus offers a suite of products based on the use of electoral -  socio-demographic and geographic open data.,FALSE,,FALSE,,FALSE,
ZpEIqF2a4L,TRUE,Organizes events -  trainings for NGO -  education in activism.,FALSE,,FALSE,,FALSE,,FALSE,
1291,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
tWm9SgqiBi,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1292,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
x7xOnk1xBv,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
x7xOnk1xBv,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
rbXNGLLz52,TRUE,Partnered with Sheffield City Council on the Air Quality+ project -  which seeks to improve air quality in Sheffield with open data.,FALSE,,FALSE,,FALSE,,FALSE,
2fCGUHT1Sp,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
AwF4KtiVs8,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1294,FALSE,,FALSE,,TRUE,analysis of labor and veterans data,FALSE,,FALSE,
ogIfNNRGyR,FALSE,,TRUE,GosZatraty project uses data of all government spendings to raise public awareness about public expenditure.,FALSE,,FALSE,,FALSE,
1295,FALSE,,TRUE,Weather apps such as Dark Sky. The data provided by Forecast.io is also used in the developement of 3rd party apps e.g. forecast.io/powered-by.html,FALSE,,FALSE,,FALSE,
K0K7X3bmx1,TRUE,Promotes open data as part of open government.,FALSE,,FALSE,,FALSE,,FALSE,
1296,FALSE,,FALSE,,FALSE,,TRUE,"Uses open data to conduct research in the area of biotechnology, water resources, climate change, social transformation,etc.",FALSE,
md5767mgyD,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
jbyfDktI2Q,TRUE,Use open data to promote the sustainability of the public transportation around the globe. ,FALSE,,FALSE,,FALSE,,FALSE,
md5767mgyD,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,
1297,FALSE,,FALSE,,TRUE,Data related to health -  traffic -  housing -  employment -  government spending -  immigration -  social -  technology -  research -  financial & business -  polls -  politics -  are used for reporting and storytelling,FALSE,,FALSE,
HBZcjNauv8,TRUE,Uses open data as the basis of a lot of reports -  provides advice and support on publishing open data to local government including encouraging standardized practices through adoption of schema and URIs; Publishes information on legal powers and duties of all local councils as open data.,FALSE,,FALSE,,FALSE,,FALSE,
tKfUAFYzn2,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
1298,TRUE,NDI practitioners and activists are using new technologies to improve access to information.,FALSE,,FALSE,,FALSE,,FALSE,
1299,FALSE,,TRUE,CrimeMapping.com has been developed by The Omega Group to help law enforcement agencies throughout North America provide the public with valuable information about recent crime activity in their neighborhood.,FALSE,,FALSE,,FALSE,
1300,TRUE,creates open data projects such as OpenCongress and OpenGovernment.org,FALSE,,FALSE,,FALSE,,FALSE,
duiMan45HQ,TRUE,Promotes open data; Provides consultancy activities around open data,FALSE,,FALSE,,FALSE,,FALSE,
1301,FALSE,,TRUE,community assistance services mapped on their online GIS system,FALSE,,FALSE,,FALSE,
j8NNt0tf2k,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
9GEcKdl1xt,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1302,FALSE,,TRUE,The WCCD is using city open data to implement the first ISO 37120 Sustainable Development of Communities system and the Global Cities Registry.,FALSE,,FALSE,,FALSE,
kiEhUGB06v,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
nmb5t8HAc3,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1303,FALSE,,TRUE,CrimeBot app uses open crime data,FALSE,,FALSE,,FALSE,
yJZO4zVTRi,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
NgVWB37Zbu,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
Kx0niVo8Ec,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
LmMHh5FQ1W,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
uJ9yPZArU0,TRUE,Organizes hacks focused on open government data to create new tools and applications.,FALSE,,FALSE,,FALSE,,FALSE,
1304,TRUE,Posts open information from news and reports to raise public awareness of food safety in China. The open data also provides resources for food safety investigation.,FALSE,,FALSE,,FALSE,,FALSE,
p0lK9MDBLa,TRUE,Collection and analysis of data for Tibet-related projects -  with short analyses to inform both political advocacy and community building.,FALSE,,FALSE,,FALSE,,FALSE,
In0dsyXMlu,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
uLaZh3hrah,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
cXhkkYcWwC,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1305,FALSE,,TRUE,uses public data in Lobby Watch -  a web page that looks at which lobbyists are approaching Toronto city councillors -  on what subjects,FALSE,,FALSE,,FALSE,
hh4ivd6QJj,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
QoihxrDhXx,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
el0e0hUCOd,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1306,FALSE,,TRUE,,TRUE,,TRUE,,FALSE,
1307,FALSE,,TRUE,,TRUE,,FALSE,,FALSE,
TyPiAItSPA,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1308,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
gXuiuXhUV1,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1309,TRUE,use open data in various projects -  e.g. demo.cratica.org,FALSE,,FALSE,,FALSE,,FALSE,
1310,TRUE,use open data in various projects -  e.g. Monitor Legislativo,FALSE,,FALSE,,FALSE,,FALSE,
1311,TRUE,"Transparencia Mexicana's research on transparency and ""Follow the Money"" intiative relies on public financial databases.",FALSE,,FALSE,,FALSE,,FALSE,
IWDsFXtyuV,TRUE,works towards public information disclosure,FALSE,,FALSE,,FALSE,,FALSE,
MlqHlK0aa2,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1313,FALSE,,FALSE,,FALSE,,TRUE,uses open data to produce tools and policy positions to offer insights into the dynamics of corruption and new approaches to tackling it.,FALSE,
1314,TRUE,Uses open data to create and work with broad coalitions representing civil society to prevent corruption by reforming systems.,FALSE,,FALSE,,FALSE,,FALSE,
1315,TRUE,Uses open data to reduce corruption by increasing transparency and reducing red tape. It proposes policies and engages people in the fight against corruption. ,FALSE,,FALSE,,FALSE,,FALSE,
BuKLhKRINR,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,
1316,FALSE,,TRUE,Transparent Chennai has created a mapping tool which allows for the visualization of civic (both official and crowdsourced) data on a map. The organization aggregates -  creates and disseminates data and research about important civic issues facing Chennai -  including those issues facing the poor. Some of these data are visualized on interactive maps -  other are available on the website in the form of research publications and blogs.,FALSE,,TRUE,Research conducted on waste management -  water and sanitation issues -  slums and informal settlements -  electoral accountability and city governance,FALSE,
VkatLoxzLj,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1318,TRUE,,FALSE,,FALSE,,TRUE,,FALSE,
PX8BsXZ06M,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1319,FALSE,,TRUE,,FALSE,,TRUE,,FALSE,
1175,FALSE,,FALSE,,TRUE,Using open data from governments -  google and some location-based data to provide useful apps for Taipei Citizens.,FALSE,,FALSE,
rWuXAc4Xwr,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1320,FALSE,,TRUE,website use local administration data to allow anyone to view what is contained in their water.,FALSE,,FALSE,,FALSE,
gQczWBaBYa,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
1321,FALSE,,TRUE,access the bus -  route and timetable data of bus organisations and government authorities.,FALSE,,FALSE,,FALSE,
gCI7efsNj8,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
xLthYQODfA,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
mGuSoPSYb4,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
coR5MvAqS1,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1323,FALSE,,FALSE,"Makes open data useful for teaching and learning by offering teachers, students, and parents a platform to analyze, visualize, and interpret real data around issues relevant to their communities and their interests.",FALSE,,FALSE,,FALSE,
1324,TRUE,created shule.info with educational data to reveal school performances,FALSE,,FALSE,,FALSE,,FALSE,
1325,FALSE,,FALSE,,TRUE,cleans patent data and provides it to companies such as Gazelle Technologies -  Inc.,FALSE,,FALSE,
1326,FALSE,,FALSE,,TRUE,use open source technologies and open-data to create unique and beautiful experiences for our customers.,FALSE,,FALSE,
